industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Consumer Discretionary,-0.06888868281955833,-0.05221161527203799,0.017023666207230385,0.04034718188584969,4756400,5770800,3465900,2900900,14.22,1.17,0.42,5.72,4.9,9.68,0.0325217231902862,258.115,1.59,4.4,77.85666666666667,44.50895016932751,78.905,0
Industrials,0.015192419141945706,-0.011406846867466713,-0.012392055292474793,-0.018972207658955593,1045600,1717700,2037000,2037000,25.64,0.31,1.64,4.24,9.57,16.67,0.023322768607482586,296.797,4.33,3.5,52.373333333333335,71.80762852404638,52.4025,0
Technology,-0.0003684682795405721,0.0007374096532514842,0.0037009763055349393,0.018085890191341415,711000,480700,501700,763100,75.98,,,,14.42,41.21,0.03334736862333429,237.805,0.13,5.6,26.953333333333333,55.238685678859234,26.950416666666666,0
Energy,0.011112812950942208,0.010599097701954151,0.03500075538620117,0.0013074365021807537,10205800,11984200,10606900,9277100,29.26,0.23,0.5,1.51,5.77,6.63,0.01418978472694289,246.819,1.16,4.3,80.26333333333334,81.40845070422543,80.49208333333334,0
Energy,-0.021261732417562646,-0.02487899080592007,-0.08456361737153627,0.018470898944672243,3733300,5617900,3251400,4239500,-8832.02,0.79,1.19,10.35,-2.94,-1.32,0.026514679722148618,260.388,0.09,6.9,42.720000000000006,27.770177838577293,42.31916666666667,1
Consumer Staples,-0.009144913160238733,0.050768865084870815,-0.006523452246160474,-0.012723908752983976,1429700,1421800,1318600,1544500,27.62,9.14,2.49,1.24,10.25,26.39,0.02108826640376102,260.28,0.09,7.9,67.81666666666666,30.70610360745427,66.72958333333334,0
Real Estate,0.007344037095223102,0.008357158611251555,0.03414893293942276,-0.0008666886636613537,510000,1736500,1736500,815500,66.54,1.17,,,34.29,-97.86,0.022269114278453326,241.432,0.66,4.7,96.26333333333334,64.70588235294103,96.10333333333332,1
Technology,0.09389660943574764,-0.018056115479721392,-0.025093579248068407,0.03448288719488226,10902200,9462800,10898900,9819500,15.14,0.83,2.34,1.83,24.74,14.49,0.030630652380201098,247.867,1.42,4.0,54.93666666666667,100.0,55.0525,0
Consumer Discretionary,0.020783259267750227,0.012785880740621187,0.005641021698296282,0.02104412805081526,6303000,4845200,5061700,7595200,19.49,0.33,0.84,2.31,18.95,12.61,0.020255973009071674,238.654,0.13,5.2,118.74333333333334,82.7009646302253,118.66583333333332,1
Health Care,0.018049093004189373,0.08352890356750611,-0.0355436149822146,-0.0026753590267645615,2121100,1850900,3099600,3304100,153.48,0.93,1.72,2.38,6.55,10.88,0.03505111907390148,305.109,5.08,3.6,124.12666666666671,69.19733804155914,125.0875,0
