industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Telecommunications,-0.0027177964991019453,0.021558054951701995,-0.003904370810162994,0.03241518769732601,98800,125000,90200,66500,7.49,0.07,17.79,-0.19,30011.94,-232.6,0.016435127901436246,240.849,0.4,4.9,62.69333333333332,33.79091869060196,62.62416666666667,1
Health Care,0.046384462236142635,0.022208238152991364,0.08467163739216833,-0.08379307271369603,1459700,1459700,1872800,1430100,22.56,0.07,4.14,0.88,36.9,49.47,0.03611349804170608,296.276,1.58,3.5,286.0299999999999,100.0,286.1791666666667,1
Technology,0.09752053957404432,-0.0022090189486889938,-0.0006622247196934297,0.008347245550772242,274500,389900,218500,235800,35.97,0.03,5.36,-2.53,11.29,15.05,0.02301269602036702,246.669,1.16,4.2,93.6366666666667,96.11231101511875,94.97166666666666,1
Consumer Discretionary,-0.0030835569150652986,-0.027712579564710918,0.009736399922527835,0.015116099641348179,9420400,9008600,8735400,10024300,36.08,0.5,1.83,3.28,51.87,54.96,0.019143409554295186,249.554,1.68,4.0,118.00333333333333,58.26855662246613,118.63375,1
Consumer Discretionary,0.038699748922247576,-0.020524718562924423,-0.054353954589055155,-0.0883739385892468,204000,249600,196500,257500,39.58,8.92,0.95,1.85,44.71,29.28,0.03127803866143062,273.567,0.08,5.2,456.0666666666666,75.90234106642716,455.70166666666665,0
Industrials,-0.009148873146156908,-0.035056191966020694,-0.0284086495511943,-0.004442184164490879,1581000,1070600,1762200,1435100,18.55,1.19,0.78,3.44,8.56,6.66,0.019050810050294985,252.006,1.91,3.8,187.0733333333333,43.82752510336695,187.20875,1
Consumer Discretionary,-0.020103981830114928,0.034913249609509416,-0.10557375178095382,0.022082064481055347,6120400,4381300,4592400,5418000,55.23,0.66,0.21,1.56,10.28,8.6,0.02115819854718323,277.948,0.08,4.2,99.93,23.405572755417886,100.07291666666666,1
Consumer Discretionary,0.08074070062955846,0.01413007854261584,0.021874603371282896,-0.01489269363595038,7850900,20925200,3958800,3332200,36.64,0.66,0.94,0.13,15.99,25.94,0.035805162342782484,304.127,5.08,3.7,366.55333333333334,69.69598514736593,361.32291666666663,0
Technology,-0.02918448154906184,-0.029166698455810547,-0.004149393356301188,-0.07021603740228241,1172900,806200,747400,579200,-9.85,,,,-40.02,-33.41,0.03246670010974472,242.839,0.55,4.7,11.363333333333335,9.523809523809705,11.393333333333334,0
Technology,-0.028558763981406658,0.019099622751485516,0.021207473358236337,0.04143156126712647,1113900,1753700,1598300,659800,-24.58,,,,-50.77,15.77,0.02890684230909214,244.733,0.91,4.4,66.77333333333333,21.241287753069972,66.25833333333334,1
Technology,-0.04235221213728759,-0.11321326257318634,0.019137976077767512,0.04851851072144085,2413100,3346900,4357000,3315300,12.42,0.44,2.46,3.05,18.04,24.97,0.037238411951115546,237.945,0.13,5.0,62.56999999999999,35.1486922250089,62.7875,1
Technology,-0.01736335571051841,-0.12836331764472053,0.06954435058004543,-0.023990735850892005,23731800,21071200,14296800,16199800,6.2,0.6,1.54,6.56,13.08,-20.42,0.04009980864819336,237.336,0.13,5.1,15.056666666666667,55.275590551181054,15.170625000000001,1
Utilities,-0.03996683437849949,0.0033185875831427255,0.013737103044136811,0.034512740547220845,1950200,2499900,1682700,4600700,27.82,17.05,0.35,5.62,3.6,0.45,0.018985537058516154,237.945,0.14,5.0,35.62333333333334,20.61636556854407,35.3575,1
